"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Morocco","MAR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4","12.8","15","14.2","15.06","12.78","14.03","","18.73","15.85","15.14","17.48","14.18","13.78","12.45","11.27","11.53","10.63","10.81","9.67","9.61","9.49","8.84","8.94","8.43","8.65","9.11","9.49","9.11","8.81","","","","","10.9","",
"Monaco","MCO","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.52","","","","","","","","","","","","","","","","4.58","","","","","","",
"Moldova","MDA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.32","9.81","8.75","8.17","7.84","8.11","6.83","5.66","3.63","2.48","3.79","3.81","3.24","2.79","2.33","1.85","2.28","2.27","1.94","1.43","1.87","1.48","1.11","1.15",
"Madagascar","MDG","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.73","5.3","","3.82","","1.75","","","","","3.25","","0.57","","","1.77","","","","","","","",
"Maldives","MDV","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.59","","","","","1.58","","","","","","","","","10.38","","","","","3.19","","6.11","","","5.03","","","",
"Middle East & North Africa","MEA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6192310513063","","","","","","","","","","","9.17001675463323","","9.49639188915448","8.75807883507613","8.40904323913865","7.80406039843012","7.57497993324255","7.7490167462409","7.90456868378136","","8.73972838542753","8.33538333086718","8.51534996348909","8.30610454224708","7.81436545586459","8.27359016954198","","","","7.40309447989455","",
"Mexico","MEX","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.41","","","2.61","2.81","3.03","4.17","6.24","4.66","3.12","3.02","2.05","2.26","2.23","2.57","2.92","3.2","3.36","3.38","3.41","3.78","5.36","5.37","5.19","4.89","4.89","4.79","4.22","3.82","3.31","3.19","3.45","4.66","4.06","3.22",
"Marshall Islands","MHL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","9.02","","","","","","","","12.19","","","","","","","","","","","","","","","","","","","","","","","4.87","","","","","","","","7.26","","","",
"Middle income","MIC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","15.6","14.8","15.3","15.8","16.3","16.5","16.9","18.3","19.4","20.1","22.1","23.6","25.8","31.9","35","33","32.5","31.9","30.5","29.48","31.71","36.96","36.74","36.8","35.73","34.75","33.63","32.04","32.86","31.92","31.55","29.06","27.89","27.12","24.96","23.07","21.61","16.59","16.8","16.49","15.72",
"Mali","MLI","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","","","","","","","7.16","","","10.58","","","6.04","","","4.55","6.44","6.86","1.42","6.65","1.67","","3.52","","",
"Malta","MLT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","8.2","","8.4","6.9","4.8","4.3","4.1","4.4","4","4.4","5.2","4.8","4.3","5","5.8","6.1","6.3","6.23","6.7","6.26","6.4","6.92","6.27","6.11","5.78","5.57","6.51","6.7","5.97","5.59","6.09","6.12","5.37","4.37","3.83","3.77","3.35","4.24","3.6","",
"Myanmar","MMR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","","","","","","","","","","","","","","","","","","","","","","","","","0.67","","1.05","0.62","0.36","1.03","","",
"Middle East & North Africa (excluding high income)","MNA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6143207630169","","","","","","","","","","","9.72784852170558","","10.1005810444251","9.64230496601921","8.94796497014012","8.38498152544841","8.40847543563104","8.41818462189372","8.7140230367873","","9.81310493875581","9.44622940236173","9.62826406045434","9.74028188078071","9.63924919572268","9.99584934418274","","","","8.94411521869517","",
"Montenegro","MNE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.16","","18.1","16.25","18.04","18.8","19.5","19.35","20.11","17.9","17.76","18.25","15.38","15.24","14.68","17.48","","",
"Mongolia","MNG","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","6.2","7.14","","","7.24","7.2","5.92","5.58","7.13","5.07","4.25","4.02","5.15","5.4","8.41","6.98","5.85","10.28","6.84","8.12","",
"Northern Mariana Islands","MNP","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","12.4","10.47","","","","","","","","","","","","","","","4.38","","","4.97","","7.33","","","","","9.66","","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.13","","","","","","","","","","","","","","","","","","3.15","","","","","","","",
"Mauritania","MRT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.92","","","","","","","","","","","","","","","","","","","","","","","","8.46","","","","","9.66","","7.97","","","",
"Mauritius","MUS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.61","","","","","","7.95","6.48","4.02","5.68","5.77","5.42","5.21","4.04","4.33","4.48","4.91","4.93","4.93","5.36","5.28","4.52","4.64","4.41","4.1","7.56","7.57","",
"Malawi","MWI","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","4.9","","","","","","","","","","","","","","","","","","","","","","1.12","","","","","","1.71","","4.09","","","","2.99","","","0.76","","",
"Malaysia","MYS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","2.7","3.3","","","","","","","","","","","","2.82","2.47","2.24","3.14","3.5","2.97","3.39","3.31","3.6","3.4","3.44","","","","","","2.91","","","2.67","2.92","3.13","","3.09","3.17","4.45","","",
"North America","NAC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.95575251597996","7.57388781326435","8.31759819557098","7.68071270568841","6.64819208756887","6.04899020549833","5.88530891731711","5.37109625976371","4.8297819436824","4.48288134722838","4.20432231789988","5.0752939941968","6.15572495026384","6.44383780861122","5.83158282046607","5.27131972038427","4.81602563278854","4.90146298867419","6.14918429974529","10.2111073562795","10.3365819907599","9.219521022881","8.17567745436452","7.62501660945553","6.3801163509899","5.59397768906931","5.23235803369442","4.65488682662142","4.18452876042204","3.97039965996497","7.98755824691389","5.71354826428774","3.86715667536748",
"Namibia","NAM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.57","","","17.9","","","23.23","","","19.1","","","","19.32","","","","","","20.34","","14.66","17.33","16.71","","21.78","","21.13","","","","",
"New Caledonia","NCL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1","","","","","","","","","","","","","12.05","","","","","13.74","","","10.16","11.61","10.28","14.12","","",
"Niger","NER","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.72","","","","3.4","","","","","","0.4","1.67","","0.6","","","7.76","","","","","",
"Nigeria","NGA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.72","","","","","","","","","","","","","","","","","","","","","","","","","3.84","","4.03","3.83","3.62","6.14","7.59","","9.25","","","",
"Nicaragua","NIC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","3.8","4.7","4.9","7.09","","","","","","","","","","","","4.01","","7.45","5.48","5.13","5.52","4.8","5.7","","","","4.78","5.14","3.84","4.2","3.6","3.1","5.2","","","","",
"Netherlands","NLD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","4.6","","4.69","","4.42","","6.28","","10.89","","9.46","","7.44","7.35","6.77","5.6","5.57","4.04","5.33","6.54","6.1","5.2","4.32","3.36","2.69","2.17","1.81","2.3","3.43","4.33","5.04","4.07","3.29","2.98","3.87","4.52","4.6","5.47","7.19","7.14","6.53","5.57","4.48","3.72","3.4","3.7","3.95","",
"Norway","NOR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","1.41","1.04","1.03","1.93","1.44","0.98","1.42","1.6","1.22","1.56","1.54","1.8","2.91","2.04","1.43","1.74","2.97","5.09","5.57","5.85","6.54","6.61","5.95","6.29","4.77","4.39","3.49","3.26","3.62","3.85","3.96","4.46","4.56","4.55","3.45","2.56","2.72","3.55","4.04","3.42","3.56","3.59","3.71","4.56","5.36","4.58","4.03","3.95","4.68","4.56","",
"Nepal","NPL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.03","","","","","","","","","1.59","","","","","","","3.4","","9.79","","","","","",
"Nauru","NRU","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.02","","","","","","","","","21.36","","10.03","","","","","","","","","",
"New Zealand","NZL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.67","4.05","5.85","7.46","8.38","11.27","11.39","10.46","8.78","6.44","6.32","6.85","7.8","7.3","6.26","5.48","5.13","4.43","3.57","3.51","3.56","3.4","4.08","6.1","6.23","6.25","6.52","5.31","4.8","4.98","4.81","4.29","4.19","3.83","4.25","3.68","",
"OECD members","OED","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40576597101265","6.03460379664812","6.52983115644765","7.17343688630649","7.20427104647053","6.93168071582595","6.92313806732461","6.58930939928979","6.61961665501555","6.64758715574665","6.20714750839763","6.23429988185682","6.84078735562493","6.99442021105887","6.83627254630829","6.47520794697152","5.82804333951432","5.52521326916378","5.97475283487817","8.49157927326504","8.56195122169296","7.96484465954193","7.87280524545323","7.81111248688876","7.23765090042909","6.70011720333482","6.27028035277779","5.69849385717655","5.28555811513979","5.25467517243284","7.02980051290754","6.06237570895239","",
"Oman","OMN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41","","","","","","","","1.8","","0.8","","1.36","1.1","",
"Other small states","OSS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","3.27","3.18","3.2","3.21","4.54","4.41","4.21","4.18","3.34","2.92","2.74","2.81","4.19","3.79","3.36","3.41","3.71","3.61","3.91","4.09","3.85","5.54","5.31","6.24","6","6.22","5.96","0.64","0.43","0.4","0.58","0.66","0.83","","2.82","1.77","2.8","","","3.96","4.41","","5.49","",
"Panama","PAN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","5.21","4.86","5.23","7.14","6.19","6.71","","","6.27","7.68","8.25","9.49","8.7","9.42","14","13.68","10.38","12.82","10.8","9.71","10.67","10.75","11.3","10.73","10.27","8.87","11.06","12.24","11.18","10.55","9.47","8.11","7.19","5.27","3.49","5.11","4.74","3.58","3.11","3.02","3.63","3.75","4.11","4.43","4.29","5.24","13.59","10.07","7.22",
"Peru","PER","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.94","","6.05","6.5","4.81","7.5","8.35","","","6.38","6.8","6.55","7.49","8.2","7.16","4.78","4.22","4.27","4.74","3.61","3.65","3.54","3.77","3.12","3.19","2.84","3.26","3.05","3.21","3.55","3.51","3.17","3.08","7.32","4.72","",
"Philippines","PHL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","4.61","4.88","4.59","3.14","3.58","3.18","2.59","2.4","","3.19","3.51","3.58","3.69","5.21","4.8","4.95","8.05","7.65","7.32","7.12","9.26","8.89","8.45","8.85","8.85","7.86","8.15","9.82","9.69","10.95","3.5","","3.33","3.35","3.54","3.88","3.26","3.54","3.68","3.49","3.44","3.36","3.29","3.52","2.97","2.6","2.46","2.13","2.05","2.4","3.13","",
"Palau","PLW","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.54","","","","","6.35","","","","","3.12","","","","","3.73","","","","","","","","","1.06","","","","","","0.58","","",
"Papua New Guinea","PNG","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","2.68","3.7","","","","","","","","","","","",
"Poland","POL","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.65","13.11","12.14","11","9.27","8.36","11.55","14.59","16.95","19.23","18.9","18.49","16.59","12.95","8.99","6.43","7.76","9.32","9.01","9.42","9.69","8.5","7.33","6.11","4.87","3.84","3.02","3.06","3.34","",
"Pre-demographic dividend","PRE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","11.87","12.31","12.13","13.84","","21.8","21.19","18.64","17.72","","20.41","23.33","26.52","23.79","24.75","22.6","20.32","18.25","","17.56","18.8","19.09","19.38","","16.04","14.96","14.91","14.41","13.52","11.93","","13.37","12.77","11.47","12.22","11.21","11.96","12.83","17","18.9","18.2","16.2","","","13.8","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","1.35","4.1","6","","5.32","4.73","","","","4.6","","6.16","6.71","5.78","4.29","3.48","3.27","2.6","3.37","4.52","5.85","6.48","6.36","5.8","3.8","4.18","3.04","2.89","3.81","5.16","5.58","6.65","6.53","6.6","6.47","8.83","9.76","12.35","15.56","16.02","13.49","12.16","10.97","8.41","6.57","5.8","6.54","6.26","",
"Paraguay","PRY","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","4.59","3.61","","5.41","9.79","9.12","5.11","6.3","6.46","4.84","6.21","6.13","5.36","5.96","5.57","4.89","3.1","7.82","4.53","4.04","4.88","6.78","5.57","7.91","5.85","5.27","3.88","4.4","3.43","3.42","4.67","3.62","3.49","3.1","3.97","3.82","4.29","4.26","4.06","5.29","5.36","5.85","5.69","5.66",
"West Bank and Gaza","PSE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.08","23.26","29.78","24.46","24.85","20.66","20.24","19.15","23.67","20.53","21.39","16.5","17.61","18.19","19.2","20.2","20.58","21.53","22.42","21.35","22.48","22.38","20.34",
"Pacific island small states","PSS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.16561882834044","6.04532557556317","6.61916844658033","7.19329070645796","7.10401116397296","6.64428675159657","6.80335525979798","6.72237965927399","6.76216061419066","6.26265104195243","5.70801669298179","5.76056810842444","6.25094723073861","6.45710087683442","6.32554938039536","6.00517353198683","5.64800809611731","5.27796063506456","5.746054876592","8.4260128402576","8.64574621346589","8.05854652359958","8.06672395961156","8.02202813306021","7.41486091134841","6.84256714909226","6.41669627403963","5.81563209067766","5.2790082597423","4.93626117110251","6.73959971592012","5.81004365202606","",
"French Polynesia","PYF","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2","","","","","","","","","","","","","","10.61","","","","","11","","","","","","","","","","","","","","","",
"Qatar","QAT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05","","","0.22","0.14","0.14","0.14","0.17","0.14","0.09","0.07","0.06","0.06","0.06","0.05","0.05","0.07","0.08","",
"Romania","ROU","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6","","7.67","7.51","6.26","5.18","5.77","6.86","7.49","7.05","8.55","7.43","9.02","7.78","8.22","7.23","6.68","7.67","7.57","7.74","7.35","7.71","7.35","7.53","6.59","5.6","4.71","4.31","5.29","5.98","",
"Russian Federation","RUS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.19","5.94","8.29","9.68","10","12.14","13.54","13.17","10.78","9.34","8.14","8.46","8","7.31","7.42","6.35","6.46","8.91","7.88","6.97","5.79","5.76","5.48","5.82","5.76","5.36","4.91","4.65","5.64","4.64","",
"Rwanda","RWA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","","0.6","","","","","0.82","","","","","","1.15","","","","","","","","","","","","1.09","","","11.17","10.22","10.5","10.86","14.28","",
"South Asia","SAS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.48367395858143","","","","","","3.20196798123804","","","","","7.74466391459454","","","","","2.65480895625612","","3.01671128970767","","","","","","7.10476241610645","6.32413919761822","8.21674250764547","6.56583674007912","4.91",
"Saudi Arabia","SAU","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4","","","","","","","3.69","3.78","3.87","4.21","4.36","4.49","4.6","4.71","4.21","3.54","3.53","3.45","","2.92","2.8","2.86","2.4","2.5","3.22","3.24","2.47","3.89","3.47","",
"Sudan","SDN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","21.4","","","","","21.2","","13.1","14.53","","","","","","","","","","","","","","","","","","","","","","12.7","9","","12.37","","","","","","","","","","","",
"Senegal","SEN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.94","","","","","7.92","","","","6.39","4.24","4.41","3.03","2.75","","","",
"Singapore","SGP","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","3.89","3.4","1.82","1.61","1.58","1.38","1.23","1.49","2.62","4.48","7.44","5.41","4.09","2.58","","2.2","3.03","2.87","2.78","3.21","3.38","2.43","3.22","4.64","3.9","3.68","5.56","5.76","5.57","","4.14","3.64","3.61","5.37","3.9","3.58","3.34","3.46","3.46","3.64","3.78","4","","3","3.9","3.34","",
"Solomon Islands","SLB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25","","","","0.67","","","","","","","","","",
"Sierra Leone","SLE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.84","4.5","","","","","","","","","","5.58","","","","4.27","","","","",
"El Salvador","SLV","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","10.99","","","","","12.44","7.48","","10.98","9.54","10.09","8.3","8.44","11.77","8.45","8.69","8.38","9.52","7.94","8.4","9.05","8.11","8.1","9.2","8.7","8.87","8.45","8.3","7.46","9.03","5.42","4.92","4.23","3.96","4.89","4.37","4.83","4.65","4.19","4.02","4.72","4.02","",
"San Marino","SMR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","1.8","2.7","","","","3.9","3","3.2","2.8","2.7","2.1","2.4","2.3","2","2.6","1.6","1.5","2","1.9","1.8","1.6","1.7","","","","","1.69","1.24","","","2.35","2.13","","3.36","3.94","4.28","4.42","3.52","4.92","4.81","4.63","4.48","3.49","",
"Somalia","SOM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.17","","","",
"Serbia","SRB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3","11.3","12.2","11.8","11.7","","11.1","12.4","14.4","15.07","16.78","17.94","15.79","11.92","14.79","18.45","22.42","23.27","20.87","18.33","16.81","14.59","12.84","11.96","9.85","8.69","9.29","",
"Sub-Saharan Africa (excluding high income)","SSA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.17","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","0.5","0.44","0.7","0.48","0.4","0.23","","","","","","","","","","","","","","","","12.5","9.71","12.1","10.24","11.1","10.78","11.05","","","","","","","","","","","","","","","","",
"Suriname","SUR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.65","","13.09","12.57","","13.73","11.93","11.4","7.04","7.87","7.51","7.19","9.89","","","","","","","","","","4.84","3.6","4.21","5.08","3.63","3.52","4.38","5.68","","","","","","",
"Slovak Republic","SVK","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5","13.3","12.56","10.24","11.11","11.89","15.98","19.43","20.08","18.67","17.36","17.36","15.48","12.3","9.93","8.36","11.38","14.22","13.61","13.52","13.99","10.38","10.34","8.77","7.92","6.14","5.6","6.4","6.68","",
"Slovenia","SVN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.07","","10.64","9.34","7.39","7.13","6.38","7.32","7.2","6.79","5.86","5.93","6.36","5.88","6.11","4.92","4","4.03","5.93","7.44","8.2","8.42","9.48","8.97","8.07","7.51","5.78","4.61","4.01","4.42","4.26","",
"Sweden","SWE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","1.82","1.35","2.36","2.51","2.22","1.66","1.32","1.28","","","","","","2.99","3.42","3.01","2.78","2.27","2.13","","1.4","1.76","3.46","6.67","10.87","10.95","9.84","10.43","10.97","9.74","8.28","5.89","5.03","5.28","6.05","7.16","7.59","6.9","5.88","5.94","8.66","8.69","7.84","8.21","8.2","8.19","7.56","7.36","6.97","6.48","6.72","8.3","8.43","",
