"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Morocco","MAR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5","17.3","19.8","20.41","22.6","24.67","21.24","","32.19","22.95","21.23","24.41","13.32","13.03","12.51","12.54","12.97","11.35","11.55","9.67","9.43","9.78","9.28","9.48","10.22","9.94","9.57","10.28","10.39","10.66","","","","","16.72","",
"Monaco","MCO","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.23","","","","","","","","","","","","","","","","8.68","","","","","","",
"Moldova","MDA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.89","7.27","5.99","5.56","5.02","4.8","4.58","2.97","1.96","1.75","2.31","2.21","2.17","1.66","1.51","1.1","1.33","0.97","1.34","1.07","1.17","0.95","0.5","0.69",
"Madagascar","MDG","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.88","5.4","","6.22","","3.49","","","","","5.31","","0.63","","","1.8","","","","","","","",
"Maldives","MDV","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.31","","","","","2.74","","","","","","","","","13.75","","","","","5.41","","5.26","","","3.93","","","",
"Middle East & North Africa","MEA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6643517171288","","","","","","","","","","","19.2666022887002","","19.4497521973361","18.6978091381847","18.3003107752944","15.9003991774372","16.4013463258893","17.6736061257195","18.8229095517856","","18.5018605355825","18.5252533387723","18.5150912833358","18.5006092594731","18.4025135897858","20.189684956166","","","","15.6875809955954","",
"Mexico","MEX","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.53","","","4.34","4.16","3.95","5","8.88","7.06","6.32","5.08","3.66","3.36","3.37","3.82","4.46","5.25","3.9","3.88","3.99","4.03","5.35","5.18","5.13","4.88","4.96","4.85","4.45","3.9","3.6","3.41","3.51","4.09","4.13","3.31",
"Marshall Islands","MHL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","11.29","","","","","","","","13.21","","","","","","","","","","","","","","","","","","","","","","","4.48","","","","","","","","4.28","","","",
"Middle income","MIC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","32.8","31.1","30.6","30.9","30.2","29.1","28.2","28.8","29.7","31.3","32.5","33.7","36.4","41.7","44.5","40.8","37.6","33.3","34.9","31.99","32.31","36.28","37.82","38.11","37.41","35.97","34.4","32.84","33.58","30.86","30.65","29.25","29.13","25.38","23.24","22.41","20.56","18.57","16.18","14.71","12.53",
"Mali","MLI","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","","","","","","","10.92","","","12.77","","","11.11","","","8.24","6.3","8.74","1.3","8.34","1.56","","3.54","","",
"Malta","MLT","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","9.3","","7.2","6.2","3.1","3.1","2.3","2.3","2.6","3","2.5","2.2","2.3","2.9","2.8","2.5","2.6","6.53","8.06","8.3","9.88","8.25","8.36","8.32","7.9","6.78","7.63","7.13","7.13","7.21","6.14","5.1","5.39","5.16","4.25","3.5","4.01","4.5","3.08","",
"Myanmar","MMR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","0.9","","1.78","0.95","0.47","2.12","","",
"Middle East & North Africa (excluding high income)","MNA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1486276032406","","","","","","","","","","","20.5541749438493","","20.5462999022007","20.3897314509541","19.5758196608435","16.8656402776479","17.9594210241422","18.9499887194458","20.5337161352383","","19.607256182114","19.7258597552303","19.9598747483452","20.1649686279263","20.6439194006779","22.7983195272505","","","","18.1733273362965","",
"Montenegro","MNE","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.53","","20.9","18.37","20.43","20.75","20.08","20.38","18.93","18.25","17.31","17.1","16.96","15.12","15.69","18.38","","",
"Mongolia","MNG","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7","","","","","","","6.2","6.36","","","7.14","7.1","5.19","6.16","5.9","4.43","3.53","4.46","4.41","4.26","5.9","5.66","4.83","8.11","6.32","7.33","",
"Northern Mariana Islands","MNP","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","10.73","9.03","","","","","","","","","","","","","","","3.4","","","4.29","","5.71","","","","","13.05","","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.56","","","","","","","","","","","","","","","","","","3.67","","","","","","","",
"Mauritania","MRT","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.8","","","","","","","","","","","","","","","","","","","","","","","","12.4","","","","","11.45","","14.85","","","",
"Mauritius","MUS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.63","","","","","","11.64","11.68","9.45","13.38","16.34","15.51","14.37","12.59","12.27","12.92","11.71","11.72","11.15","10.83","10.68","10.41","10.04","9.51","9.68","10.16","9.14","",
"Malawi","MWI","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","5.9","","","","","","","","","","","","","","","","","","","","","","0.76","","","","","","1.76","","5.84","","","","4.09","","","1.06","","",
"Malaysia","MYS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","4.6","4.7","","","","","","","","","","","","3.78","2.6","2.84","3.31","3.29","3.06","3.79","3.77","3.64","3.81","3.71","","","","","","3.32","","","3.22","3.39","3.92","","3.63","3.4","4.68","","",
"North America","NAC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7680643533686","6.74112869355629","7.32570356260356","7.01467314559976","6.42486914940856","6.01253946277837","5.84868924072647","5.45008369062814","4.95557753113514","4.63526232832003","4.36079751115587","4.87489977656737","5.76721968295642","5.8279646033945","5.55479699724312","5.24446393388708","4.78560741822095","4.62398617770409","5.44478658963395","7.95518213806194","8.46882886695564","8.29993795953407","7.77107868714302","7.026088788821","6.09689014450837","5.30381776033319","4.95202284623644","4.48265926202962","4.02560082848894","3.79522480588731","8.46629887148615","5.43816565182657","3.78130006325226",
"Namibia","NAM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.59","","","21.1","","","25.87","","","21.6","","","","24.99","","","","","","23.96","","18.97","20.66","20.38","","24.98","","18.59","","","","",
"New Caledonia","NCL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.49","","","","","","","","","","","","","16.34","","","","","15.6","","","13.5","11.81","11.58","12.92","","",
"Niger","NER","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.93","","","","2.7","","","","","","0.22","3.71","","0.43","","","7.79","","","","","",
"Nigeria","NGA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","","","","","","","","","","","","","","","","","","","","","","","","","3.69","","3.38","5.35","5.06","8.03","9.15","","12.48","","","",
"Nicaragua","NIC","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","6.5","8","8.3","11.71","","","","","","","","","","","","4.32","","7.83","7.88","5.77","4.98","5.04","6.9","","","","5.73","5.45","5.61","5.4","4.2","3.4","5.3","","","","",
"Netherlands","NLD","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","9.4","","8.9","","10.22","","11.36","","13.74","","12.38","","13.97","12.65","11.81","10.89","9.91","7.79","7.69","8.05","8.66","8.11","7.14","5.81","4.85","3.46","2.52","2.89","3.8","5.04","6.91","6.15","5.2","4.47","4.92","5.54","5.41","6.23","7.3","7.75","7.27","6.51","5.26","3.96","3.36","3.95","4.5","",
"Norway","NOR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","2.12","2.42","2.27","2.88","2.24","2.19","2.37","2.43","2.14","2.69","1.93","2.35","3.11","3.02","2.45","2.59","3.29","4.59","4.79","4.99","5.14","5.14","4.75","6.33","5.34","5.02","4.02","3.23","3.28","3.61","4.09","3.96","3.92","4.19","3.34","2.42","2.36","2.6","2.94","2.99","2.63","3.23","3.24","4","3.91","3.69","3.54","3.39","4.13","4.16","",
"Nepal","NPL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.66","","","","","","","","","1.08","","","","","","","2.9","","12.02","","","","","",
"Nauru","NRU","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.65","","","","","","","","","25.51","","17.95","","","","","","","","","",
"New Zealand","NZL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89","4.43","5.67","7.1","7.46","9.77","9.74","8.96","7.81","6.49","6.25","6.86","7.61","6.69","5.98","5.38","5.47","5.11","4.52","4.15","4.2","3.97","4.26","6.14","6.93","6.76","7.39","6.42","6.13","5.91","5.52","5.24","4.5","4.42","4.98","3.89","",
"OECD members","OED","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7350740819327","7.2492945271904","7.64473189969208","8.28149938975485","8.41223663804275","8.29835130844733","8.25070125131079","8.09359628097171","7.98362444033932","7.8514585677883","7.49219132022192","7.15951849106241","7.53935798874971","7.62236354395417","7.63528986195608","7.28324514306009","6.4814304595021","6.20094680563771","6.36141955811576","8.03364206988462","8.29831296508221","8.16726854772075","8.24761123207242","8.0824532746362","7.60414839013826","7.04500785668836","6.64969478080997","6.17203227079495","5.70855442464737","5.57016004067526","7.58239951845063","6.52096707298476","",
"Oman","OMN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.09","","","","","","","","13.68","","7.1","","9.68","5.6","",
"Other small states","OSS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","15.78","15.36","8.41","8.45","2.32","2.15","1.58","1.98","1.07","0.68","0.62","0.73","16.33","14","9.85","9.11","14.03","12.52","17.07","15.01","13.66","15.79","15.52","16.4","15.32","12.95","12.06","0.32","0.25","0.53","0.36","0.64","0.67","","3.42","2.01","6.11","","","4.55","6.26","","9.16","",
"Panama","PAN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","7.4","10.35","10.37","12.8","12.36","13.47","","","13.29","14.48","14.17","18.47","14.49","16.75","21.37","21.6","14.53","22.57","22.32","20.17","20.38","20.14","20","18.14","20.84","16.93","18.03","19.31","19.17","18.82","17.42","13.95","12.37","9.27","7.19","8.85","7.59","4.47","4.64","4.81","5.64","5.35","5.9","6.94","6.75","7.99","24.67","10.63","9.83",
"Peru","PER","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89","","","11.5","7.33","12.5","12.25","","","8.07","8.84","9.28","8.6","7.4","8.77","4.91","4.07","5.25","5.03","4.87","4.6","4.62","4.2","4.16","3.82","3.72","3.96","3.41","3.35","3.98","3.91","3.88","3.74","6.99","5.56","",
"Philippines","PHL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","6.61","6.35","5.11","3.35","4.3","7.78","8.57","6.73","","7.48","8.56","8.59","6.73","10.04","8.14","8.86","10.88","9.52","10.29","9.85","12.83","11.54","10.72","10.57","10.68","9.75","9.82","10.98","10","11.6","4.02","","3.84","3.89","4.2","4.33","3.72","4.01","4.13","3.79","3.83","3.73","3.82","3.72","3.22","2.85","2.7","2.68","2.53","2.72","3.83","",
"Palau","PLW","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.13","","","","","8.06","","","","","3.53","","","","","4.86","","","","","","","","","1.75","","","","","","1.04","","",
"Papua New Guinea","PNG","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","","","","","","","","","","","","","","","","","","","","1.28","1.44","","","","","","","","","","","",
"Poland","POL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6","15.99","14.74","13.92","12.99","11.81","13.17","18.32","20.02","20.68","19.93","19.77","19.14","14.92","10.34","7.95","8.66","10.02","10.4","10.91","11.11","9.59","7.71","6.23","4.91","3.85","3.6","3.29","3.39","",
"Pre-demographic dividend","PRE","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","11.11","10.82","10.49","11.61","","14.96","14.65","12.85","10.28","","12.97","13.48","16.73","15.22","15.54","13.99","13.1","11.17","","11","13.57","13.3","13.32","","10.77","11.62","12.21","12","9.52","7.46","","10.55","10.82","8.6","10.08","10.42","9.53","9.66","12.5","12.7","12.8","12","","","9.7","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","2.4","5.2","7.1","","11.83","12.6","","","","12.2","","11.22","11.55","9.6","8.34","7.35","6.48","5.62","4.76","6.27","7.76","7.78","8.44","7.49","5.67","5.07","4.73","4.95","5.31","7.25","7.18","8.63","8.91","9.49","8.75","10.09","11.86","13.05","15.5","16.37","14.33","12.75","11.17","9.35","7.44","7.15","7.06","6.9","",
"Paraguay","PRY","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","7.43","4.82","","5.91","5.89","4.81","5.16","5.85","4.34","4.56","5.46","6.36","4.72","3.67","4.38","3.72","3.7","8.6","6.83","5.09","6.12","8.88","7.19","11.8","8.32","8.36","6.25","6.65","6.61","5.96","6.65","6.05","6.36","5.43","4.95","6.76","4.93","6.71","5.42","7.52","8.29","9.93","9.53","8.24",
"West Bank and Gaza","PSE","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.03","10.07","12.82","15.17","14.83","16.67","12.99","14.43","19.53","20.11","21.56","22.44","26.03","27.43","26.16","34.32","37.97","42.83","41.9","41.19","40.07","42.85","40.35",
"Pacific island small states","PSS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5996043078496","7.08548256571457","7.48371113878567","7.92325026373323","7.99323652608479","7.67638022086717","7.7717238047053","7.72618305859843","7.76756954300519","7.24218760260619","6.66069243284644","6.37705634522407","6.73978027516304","6.79521804872792","6.75704753161282","6.53469264279366","6.19373528904481","5.73302775195175","5.92441712251748","7.56069082636922","7.95666257739278","7.87513248879733","8.03357102632202","7.78787199289698","7.35232820266758","6.79671361380628","6.38633769151424","5.85444556624581","5.32315141674057","5.02082887309225","7.08334599338804","5.97823910033862","",
"French Polynesia","PYF","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1","","","","","","","","","","","","","","13.37","","","","","12.8","","","","","","","","","","","","","","","",
"Qatar","QAT","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.89","","","2.64","1.69","1.92","2.7","3.32","2.82","1.63","1.03","0.85","0.7","0.62","0.46","0.44","0.54","0.45","",
"Romania","ROU","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.84","","8.74","8.59","7.33","5.89","5.47","5.53","6.38","6.01","7.6","6.38","6.15","6.43","6.11","5.41","4.67","5.84","6.18","6.46","6.08","6.31","6.09","5.85","4.98","4.04","3.49","3.38","4.69","5.04","",
"Russian Federation","RUS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.17","5.82","7.95","9.2","9.3","11.45","12.95","12.9","10.37","8.6","7.6","7.95","7.52","6.94","6.69","5.64","5.94","7.67","6.84","6.09","5.07","5.14","4.82","5.31","5.35","5.05","4.78","4.33","5.53","4.79","",
"Rwanda","RWA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","","0.2","","","","","0.35","","","","","","0.68","","","","","","","","","","","","1.24","","","12.63","11.34","12.06","12.89","17.44","",
"South Asia","SAS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.85837878827793","","","","","","3.42094705630327","","","","","9.03187019234768","","","","","3.64871511753197","","3.78570210406233","","","","","","7.29748152050451","6.11425437581181","6.94651631928278","5.89972663653247","4.59",
"Saudi Arabia","SAU","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9","","","","","","","8.15","9.34","9.14","11.51","12.52","13.36","14.07","14.69","14.21","13.78","15.94","17.38","","20.54","20.7","21.96","21.4","21.1","21.3","20.87","21.03","22.77","17.28","",
"Sudan","SDN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","10","","","","","11.5","","8.8","8.02","","","","","","","","","","","","","","","","","","","","","","19.3","23","","30.74","","","","","","","","","","","",
"Senegal","SEN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.64","","","","","13.41","","","","7.3","4.75","3.64","4.28","3.05","","","",
"Singapore","SGP","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","5.76","5.07","3.13","3.13","2.21","2.14","1.99","2.06","2.8","4.32","5.83","4.32","2.77","2.05","","2.21","3.18","3.41","3.45","3.45","3.87","2.6","3.68","5.21","3.5","3.89","5.78","6.21","6.19","","4.94","4.36","4.38","6.51","4.4","4.32","4.2","4.38","4.09","3.96","4.48","4.4","","3.4","4.4","3.76","",
"Solomon Islands","SLB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76","","","","0.72","","","","","","","","","",
"Sierra Leone","SLE","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.06","2.26","","","","","","","","","","3.88","","","","2.18","","","","",
"El Salvador","SLV","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","17.71","","","","","24.37","10.3","","7.09","6.83","9.8","6.58","7.19","6.84","6.43","5.88","6.48","5.32","5.78","4.6","3.74","5.22","3.5","3.5","3.8","4.8","3.9","3.73","3.63","4.93","4.16","3.41","3.3","3.33","3.14","3.47","3.85","4","3.75","4.38","5.42","4.76","",
"San Marino","SMR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","9.9","10.9","","","","12","12.5","12","10.9","10.5","9.5","9.7","6.9","7.1","8.1","7.4","7","8.8","7.3","6.9","4.6","4.1","","","","","2.55","2.03","","","6.26","7.29","","7.47","8.7","9.47","10.95","10.03","10.82","10.81","10.38","9.93","9.14","",
"Somalia","SOM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.18","","","",
"Serbia","SRB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1","15.6","16.1","16.1","16.2","","15","15.8","16.4","22.86","26.21","24.71","21.03","15.98","17.86","20.22","23.7","24.98","23.84","20.37","18.76","16.1","14.27","13.7","11.08","9.41","11","",
"Sub-Saharan Africa (excluding high income)","SSA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.23","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","0.71","0.69","0.8","0.65","0.57","0.49","","","","","","","","","","","","","","","","17.8","24.93","25.04","24.78","23.55","24.59","24.51","","","","","","","","","","","","","","","","",
"Suriname","SUR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2","","19.7","20.06","","23.08","23.2","15","10.89","16.77","16.03","17.07","20.38","","","","","","","","","","14.33","12.58","12.41","12.37","11.01","11.81","11.45","11.11","","","","","","",
"Slovak Republic","SVK","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8","14.1","13.79","12.68","12.84","12.54","15.9","18.61","18.55","18.78","17.77","19.21","17.26","14.76","12.68","10.94","12.83","14.6","13.66","14.53","14.52","12.95","12.9","10.78","8.41","7.04","5.96","7.1","7.14","",
"Slovenia","SVN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.95","","6.6","6.93","6.82","6.65","6.95","7.47","7.47","7.06","7.02","6.85","7.12","6.85","7.07","7.24","5.91","4.86","5.84","7.06","8.21","9.42","10.92","10.59","10.08","8.6","7.48","5.73","4.97","5.66","5.32","",
"Sweden","SWE","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","2.01","1.75","2.77","2.97","2.82","2.43","2.03","2.06","","","","","","3.33","3.53","3.16","2.88","2.19","2.17","","1.52","1.72","2.76","4.42","7.35","7.9","7.87","8.58","9.68","8.03","6.85","5","4.4","4.62","5.01","6.18","7.37","7.25","6.47","6.57","8.01","8.52","7.76","7.71","7.89","7.69","7.29","6.59","6.44","6.24","6.96","8.29","9.05","",
